text,label
"Tôi vừa dùng lần đầu hom qua rồi rất tiện, nhưng chưa hiểu rõ là bao h dc hoàn 10% vậy.",0
Mh goih nhưng cứ sau 10s là tự nó ngắt nên chẳng gặp đc nhân viên nào cả,0
rất hữu ích,0
Cùi bắp!,0
Rất hay ạ :),0
Nhanh tay lên cả nhà.rất tiện lợi,0
Rát Thuan loi,0
Tiệc ích cho những người hay đi du lịch nhỉ,0
Đinh Lệ Mỹ qua hay c ạ,0
Hay qá! Mai đi đăng ký liền. Vậy mỗi tháng tiết kiệm dc 400-500k rồi. Tks BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam,0
"atm bidv ở vsip 1 trong 2 ngày nay rút 6 trụ thì 4 trụ hết tiền, 1 trụ thì rút tiền chờ máy chạy hết 15p 1 lần, chỉ có 1 trụ rút được, lo sửa máy ko lo mà bày ra mấy trò qưỡn chi vậy???",0
Ngan hang an cap tien cua nguoi gui,0
chẳng thấy kq ngày nào cũng hong ad,0
Mà sao đợi 2 ngày r chưa có cuộc gọi ạ,0
Su dung dich vu ngan hang BIDV rat tot,0
"BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam lại còn có thêm đk là 15 khách hàng có giao dịch sớm nhất nữa?? Bố khỉ,biết éo đâu đc,chỉ giỏi lừa dân",0
Làm quái j có khách hàng nào đc nhận thế mỗi ngày đâu,0
"BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam lại còn có thêm đk là 15 khách hàng có giao dịch sớm nhất nữa?? Bố khỉ,biết éo đâu đc,chỉ giỏi lừa dân",0
Làm quái j có khách hàng nào đc nhận thế mỗi ngày đâu,0
m chả dc gì bao giờ,0
Lam nhu de an cua ba ngoai lam!!,0
Ok ạ.nhưng đợi lâu quá ạ hix,0
Ok ạ.nhưng đợi lâu quá ạ hix,0
"Quan Anh Nguyen kìa, h ms thấy BIDV có hữu ích =))",0
BIDV. là ngân hàng lừa người nghèo khốn nạn nhất quốc gia. Ngu vào đây mà vay tiền.,0
Câu licks hay sao ấy chứ?bao nhiêu câu khách hàng cần tư vấn mà Add lủi mất tăm.,0
Nói phét,0
dịch vụ tiện ích,0
sao minh hoi chag thay ban tra loi giup minh j,0
ngan hang ho lao. atm cho rut co 3.500,0
Ngan hang BIDV có những nhân viên rất nhiệt tinh và vui vẻ!,1
Nhân viên BIDV dễ thương nhiệt tình lắm ạ,1
Nhân viên của BIDV lun  phục vụ rất nhiệt tình,1
Bidv luôn là ngân hàng mà tôi tin tưởng nhất,0
Thích mấy cái chương trình ưu đãi của BIDV quá luôn🍀,0
BIDV đang tiến xa hơn với bạn bè láng giềng rồi ạ,0
Thực sự tôi thấy ngân hàng BIDV làm ăn rất vô trách nhiệm.tôi có làm đơn truy soát tk thì nv hẹn chậm nhất 4 ngày làm việc là có kq.sau 4 ngày k thấy gì tôi gọi thì nv bảo 7 ngày làm việc.mà hn đã là ngày t9 tôi vẫn k thấy phía ngân hàng có liên hệ gì,0
"Thật sự thái độ của nhân viên ngân hàng Bidv chi nhánh hà nam đường nguyễn văn trỗi quá tệ. Hnay tôi phải đi nộp phạt ở ngân hàng lúc 4h5p mà nhân viên bảo qua 4h là k nhận nộp phạt, đã thế còn tloi thái độ chứ. Giờ làm viec den 5h nhưng tu 4h trở đi l à k thu tien phạt. Có cả quy định đó sao. Xong cau có. Khó chịu. Sợ thật. Đề nghị tổng giám đốc ngân hàng bidv nên xem lại nhân viên của mình. Thái độ nt thì mất hết khách",0
Thanh toán tiền điện qua BIDV tiện lắm các bạn ạ.,0
BIDV lừa đảo đấy mà,0
Dùng thẻ Bidv thật thích vì được nhiều ưu đãi,0
Chi Ha hấp dẫn đó chứ,0
"Thẻ master mấy hôm nay ko dùng đc, gọi lên tổng đài hỏi thì 30 ' vẫn cứ báo là nhân viên tổng đài đang bận. Chẳng hiểu bên tổng đài có bao nhiêi bạn tổng đài viên, chẳng hiểu trực 24/7 kiểu gì, chẳng hiểu mất thẻ mà báo khoá thẻ mà cứ thế này chắc chết.",0
Thích cái QR code,0
Cam on anh co van nhA nhung minh thay co 70 ngan ma Phai hoi toi hoi lui mat thoi gian nhu vay minh thay ko hai long lam voi cach lam viec cua ngan hang mot lan nua cam on anh co van nha,0
"AD cho hỏi thẻ ATM đang phải chịu những phí gì mà nhiều quá  vậy??? vài hôm lại có tin nhắn trừ tiền. phí hàng tháng BSMS, phí QLTK 6TDN, QLTK 6TCN, phí T.Nien... chả hiểu là những loại gì nữa. làm ơn thu phí thì ghi rõ phí gì ra, toàn kiểu úp úp mở mở.",0
"tôi dùng dịch vụ này lâu rồi, nhưng từ khi cập nhật phiên bản thì không thể giao dịch, báo là lỗi kết nối????????",0
Quá ư là ưng với tính năng mới luôn,0
Qua tien loi,0
"Hiện tại không thể sử dụng bidv smart banking, hôm qua 20/01 chuyển tiền bị lỗi hủy giao dịch trong khi tiền vẫn bị phong tỏa !",0
"Một dịch vụ tiện lợi cực kỳ, cho thẻ BIDV 5* với dịch vụ này 😍",0
Phí nội mạng ngày thứ 7 cn sao lại mất 3k3 dù biết là ngày nghỉ nhưng hệ thống tự động mà trừ ác quá zzzz.ngày thường có 1k1,0
Nhưng tại sao ngân hàng ko cho giấy kê khai mà ngồi đọc người viết hóa đơn sai chứ ko fai lỗi tại mình,0
Gửi tiền ngay cả chủ thẻ ở các chi nhánh khác đều mất tiến hết. Vietinbank không mất gì hết,0
Đăng Kí rồi mà có kích hoạt méo đâu AD,0
Mình gửi tiền và đăng kí bidv ngày 20/12 có nhận dc chương trình gì đâu . Làm thẻ master nữa chứ,0
Tại sao nộp tiền cho chính mình trong cùng TP HN mà lại mất phí 8k vậy BIDV? BIDV cải tiến lùi à? Tẩy chay BIDV vì nộp tiền cho mình mà lại mất phí nhé 😡😡😡,0
Photo giay tờ rồi mà gọi lại ko dc,0
Làm mình nhỡ hết gần cuối năm rồi các ngân hàng sắp chốt hồ sơ,0
Ồ yê. Năm mới tiếp tục ủng hộ hết mình,0
"tết bảo đi gửi tiền có quà, chờ 6 tháng rồi không thấy quà đâu",0
nhìn mấy ông ngan hàng mặt méo sệch la pit roi,0
Ngân hàng quái gì. Phục vụ trả ra gì. Gọi điện thoại hỗ trợ cũng ai bắt máy. Lúc nào cũng gọi lại sau.   Gọi đến hơn 20 chục cuộc k ai nghe. Đến nỗi tài khoản còn 0đ k gọi được nữa,0
Cứ gọi 1 cái là mất tiền rrr,0
Mà trả có ai nghe,0
Phải anh cí tức k. Ngân hàng thì xa chỗ e,0
"CÂU CHUYỆN THỜI ĐẠI INTERNET (CÓ NHỮNG LÚC LỢI BẤT CẬP HẠI) P.S/ Chia Sẻ: Sử dụng ngân hàng  "" BIDV"" nộp tiền Card viettel trực tuyến vào tối ngày thứ 7 19/08/2017 (ngày khuyến mãi kém xí), Tiền trong thẻ thì - mà tiền trong điện thoại thì ko +-. Gọi h ỏi ông viettel nói là hỏi BIDV, gọi hỏi ông BIDV nói 3 ngày mới xem xét nếu xảy ra sự cố sẽ hoàn trả tiền. (Thế 3 ngày làm j còn khuyến mãi kaka, nếu hoàn trả mất cha 25k KM mà e me cả tháng, ẹc ẹc). ngày thứ 2 21/08/2017 gọi ông BIDV nói tiếp nhận sự việc, time xem xét giải quyết 3 ngày tính từ thứ 2 ngày 21/08/2017 đến hết ngày thứ 4 23/08/2017.-+ Không biết có dc hoàn trả hay mà e gọi tổng đài viettel 1 cuộc + BIDV 3 cuộc mất 15.000đ + 3 ngày bực bội (tiền + dịch vụ tạo nên vấn đề)=> tổng thiệt hại trước mắt 15.000 (điện thoại tổng đài) +25.000(Khuyến Mãi) = 40.000 + ức chế 3 ngày rồi ... chưa biết ngày 24/08/2017 có lấy được tiền gốc 50.000 không, nếu không mất toi cả gốc lẫn lỗ.P/s: -  40.000* 5.460.000/10 (54,6 triệu người thuộc lực lượng lao động/10% sử dụng dịch vụ)=218.400.000.000đ - LÃNG PHÍ, THẤT THOÁT THAM NHŨNG DO DÂN VÀ VÌ DÂN (CƯỚP ĐÊM LÀ GIẶC CƯỚP NGÀY LÀ QUAN)https://vi.wikipedia.org/.../Danh_s%C3%A1ch_ng%C3%A2n_h...http://www.vuongmanhhoang.com/.../ty-le-lao-ong-tren-dan...Tuỳ theo cảm nhận mỗi người mà chọn dịch vụ...",0
"CÂU CHUYỆN THỜI ĐẠI INTERNET (CÓ NHỮNG LÚC LỢI BẤT CẬP HẠI) P.S/ Chia Sẻ: Sử dụng ngân hàng  "" BIDV"" nộp tiền Card viettel trực tuyến vào tối ngày thứ 7 19/08/2017 (ngày khuyến mãi kém xí), Tiền trong thẻ thì - mà tiền trong điện thoại thì ko +-. Gọi h ỏi ông viettel nói là hỏi BIDV, gọi hỏi ông BIDV nói 3 ngày mới xem xét nếu xảy ra sự cố sẽ hoàn trả tiền. (Thế 3 ngày làm j còn khuyến mãi kaka, nếu hoàn trả mất cha 25k KM mà e me cả tháng, ẹc ẹc). ngày thứ 2 21/08/2017 gọi ông BIDV nói tiếp nhận sự việc, time xem xét giải quyết 3 ngày tính từ thứ 2 ngày 21/08/2017 đến hết ngày thứ 4 23/08/2017.-+ Không biết có dc hoàn trả hay mà e gọi tổng đài viettel 1 cuộc + BIDV 3 cuộc mất 15.000đ + 3 ngày bực bội (tiền + dịch vụ tạo nên vấn đề)=> tổng thiệt hại trước mắt 15.000 (điện thoại tổng đài) +25.000(Khuyến Mãi) = 40.000 + ức chế 3 ngày rồi ... chưa biết ngày 24/08/2017 có lấy được tiền gốc 50.000 không, nếu không mất toi cả gốc lẫn lỗ.P/s: -  40.000* 5.460.000/10 (54,6 triệu người thuộc lực lượng lao động/10% sử dụng dịch vụ)=218.400.000.000đ - LÃNG PHÍ, THẤT THOÁT THAM NHŨNG DO DÂN VÀ VÌ DÂN (CƯỚP ĐÊM LÀ GIẶC CƯỚP NGÀY LÀ QUAN)https://vi.wikipedia.org/.../Danh_s%C3%A1ch_ng%C3%A2n_h...http://www.vuongmanhhoang.com/.../ty-le-lao-ong-tren-dan...Tuỳ theo cảm nhận mỗi người mà chọn dịch vụ...",0
"Mình ra PGD đăng ký thì nói em không biết cách đăng ký, để nghiên cứu thêm :(",0
Mình gọi tổng đài 19009247 để đăng ký mà không nối máy đc với nhân viên hỗ trợ,0
"Vì không có điều kiện để ra điểm giao dịch nên mình đành liên hệ qua điện thoại, nhưng gọi rất nhiều lần mà không gặp đc tvv. Cho hỏi khi gọi tổng đài thì nhấn chọn nhánh nào để gặp được tư vấn viên đăng ký dịch vụ sspay vậy?",0
Cài toàn báo lỗi.,0
BIDV luôn luôn lắng nghe và thấu hiểu những điều mà khách hàng của mình cần!,0
21h30 hơn gửi toàn thấy bảo trì phát chán,0
Chúc Bidv năm mới ngày càng phát triển!,0
năm mới an khang thịnh vượng phát đạt nhé Bidv nhé :-),0
Chúc BIDV năm mới ngày càng thành công và phát triển nhé,0
Chúc BIDV phát triển phồn thịnh,0
<3 BIDV,0
Mong BIDV ngày càng mở rộng nhá,0
Sao hết giờ hành chính mà ko chuyển dc tiền ạ,0
Chỉ chuyển trong ngân hàng ko chuyển được ngoài ngân hàng,0
M rất thick mọi dịch vụ của BIDV kể cả nhân viên giao dịch,1
Cam on a co van.e da dky tcong.rat tien loi,0
"Trong dịp tết tôi không thể chuyển tiền đến ngân hàng Agribank, do không có trong danh sách của kênh 24/7. Chọn chuyển tiền trong nước thì toàn ngân hàng liên doanh",0
Cám ơn bạn,1
Các dịch vụ của BIDV khó sử dụng hơn của Vietcombank,0
Pm page mà k thấy tl,0
Xấu quá đi mất như hai cái bọn điên,0
Chờ đợi mãi hôm nay mới thấy đề cập đến tính năng cực kỳ lợi hại của Smartbanking,0
"Chuyển 2 ngày tiền mới tới tài khoản người nhận,tưởng đăng ký để chuyển cho nhanh vì ko có time,hoá ra còn chậm hơn ra chi nhánh nộp tiền mặt.quá tệ.",0
"Nhiu luc chuyen den thẻ stk dung nhung k ktra dc, nó bảo so thẻ k dung, còn chuyen so tai khoan thì k thay ngan hang vietcombank de chuyen",0
"thấy mua bán xài vcb nhiu` mak banking minh k chuyen bang tk, kho' thiệt",0
"Ngân hàng mà cộng trừ cũng nhầm,2 lần luôn chứ, ra ngân hàng báo mà vẫn Ko chuyển lại số tiền đã trừ nhầm ,",0
A tiếp tục đạt HUY CHƯƠNG BẠC.Thành tích thật đáng nể phục.Ngưỡng mộ và tự hào quá.A đã mang niềm vui lớn về cho Tổ Quốc hôm nay và mai sau...,0
K them kho vay vai,0
cái thái độ phục vụ khách hàng nên xem lại mình chưa bao giờ mà thấy cái ngân hàng nào mà thái độ mấy dạy như vậy cái anh làm trong visa hoặc mastercard ấy thái độ chẳng tốt tí nào,0
ukm hồi 9h tối á  mà h gọi lên tổng đài chưa  được,0
chuan luôn 10h toiis hqa.t bị mất 2t2,0
"cái bidv ở quận 9 lên văn việt nhân viên làm cái thẻ mastercard cái anh ở bên trong cùng mất dạy lắm ấy làm việc mặc cứ kênh kênh , kêu mình đi tới đi luôi để chuyển giáy ra phía trước mấy lần phục vụ khách hàng gì mà kì cục vậy thái độ hách dịch gì vậ y , còn nhìn tôi từ trên xuống dưới từ dưới lên trên thái độ kiểu gì vậy cái thái độ khinh người hết sức , tôi tuy mặc đồ ko được đẹp nhưng đừng nhìn bề ngoài rồi khinh người khác nhé , ngân hàng nên xem thái độ phục vụ của khách đi",0
"Tai minh muon goi tien vao ngan hang dung the de thanh toan quoc te ma anh ta bat minh di ra di vao nhieu lan lam kho khan voi minh , nhin minh tu tren xuong duoi voi ve khinh nguoi , lam cai the thanh toan quoc te ma lam kho khan qua",0
Tôi cũng gặp sự cố rút tiền.báo trừ tiền trong tài khoản nhưng cây thì k ra tiền.gọi số hotline cho ngân hàng thì k được.quá chán cái dịch vụ,0
tối qua nhiều người bị.vừa phải ra ngân hàng làm khiếu nại xong.mà cũng mất thời gian mình chờ đợi,0
tôi gặp sự cố về rút tiền. nhưng khi liên hệ cho trung tâm chăm sóc khách hàng thì k đc,0
"Vừa smartbidv, vừa bidv online mà lại k dùng chung 1 tài khoản đăng nhập, rắc rối!",0
E thấy mình ko dc gặp giám đốc chi nhánh để giải quyết vê viêc này là như nào vay .hay e là ngươi dân nên ko dc găp,0
E muốn gặp giám đốc nhân viên ko cho gặp thì e cũng phải chịu thôi đúng ko a,0
A ơi thê ngân hàng ko làm đúng theo văn bản  .thì giơ ngân hàng có bị làm sao ko,0
E ko đi vay ngân hàng thì sao ma phát hiện số nợ sấu ở ngân hàng,0
"BSMS của BIDV tậm tà tậm tịt, tiền ra khỏi tk mấy ngày còn chưa thấy tin nhắn báo trừ. Riêng cái vụ BSMS quá kém.",0
Theo văn bản thỏa thuận e thấy ngân hàng làm hoàn toàn sai hết .e hỏi ai để trả lời vê vân đề này,0
Ngân hàng ko thông báo hay gọi điên cho e nói gì về số tiền châm nợ hay châm lãi .mà bây giờ nói là thông báo cho e rồi là như nào .như thê cho vào tội vu khống ha a,0
E còn chưa được một nghìn nào từ ngân hàng .mà bây giờ e thành nợ sâu ngân hàng,0
Hay e là nguoi dân ko biết gì nên bì lừa ha a,0
"Không gian đẹp, nhân viên nhiệt tình",1
"mình đi làm thẻ mới của BIDV, nhận thẻ ra ngay cây của BIDV cạnh ngân hàng thay pin thì báo sai mã pin, vào hỏi lại ngay nhân viên bảo chắc mình thay rồi không nhớ, mà vừa nhận cách đó 10p, mình hỏi giờ làm sao để em lấy lại mã pin nhân viên bảo ngân hàng không quản lý mã pin của khách :(, giải quyết là làm lại thẻ mất tiếp 55k nữa, và chờ nửa tháng lấy thẻ mới",0
